-0.460000	-0.660000	-0.075000
-0.250000	-0.760000	0.076000
-0.180000	-0.090000	0.062000
-0.440000	0.940000	0.063000
-0.550000	-0.090000	-0.049000
0.740000	-0.100000	-0.008000
-0.790000	0.550000	0.007000
-0.790000	-0.290000	-0.010000
-0.610000	-0.330000	0.002000
-0.200000	0.940000	-0.080000
-0.130000	-0.030000	-0.074000
0.600000	0.560000	-0.025000
-0.800000	0.670000	0.020000
-0.570000	-0.280000	-0.059000
-0.140000	0.640000	-0.063000
0.860000	-0.720000	0.029000
-0.780000	-0.550000	-0.002000
-0.380000	-0.990000	0.042000
-0.490000	-0.210000	0.026000
-0.920000	0.790000	-0.096000
-0.420000	-0.890000	-0.057000
-0.410000	0.450000	0.068000
0.840000	0.590000	-0.092000
0.900000	-0.170000	-0.003000
-0.770000	0.830000	-0.085000
-0.110000	-0.350000	0.092000
0.020000	0.180000	-0.089000
0.190000	0.120000	-0.042000
0.350000	0.060000	-0.024000
-0.970000	-0.150000	0.057000
-0.200000	0.660000	0.097000
0.470000	0.410000	-0.037000
0.720000	0.090000	0.088000
-0.130000	-0.950000	-0.095000
-0.420000	-0.940000	-0.033000
-0.850000	0.440000	-0.075000
0.370000	0.830000	-0.047000
0.690000	-0.470000	0.081000
-0.610000	0.520000	-0.057000
-0.400000	0.420000	0.043000
0.430000	-0.830000	0.052000
-0.200000	0.830000	0.007000
0.320000	0.100000	-0.086000
0.230000	0.750000	-0.034000
-0.930000	0.050000	0.005000
0.940000	-0.090000	0.047000
0.450000	0.090000	-0.051000
0.670000	0.720000	-0.088000
0.760000	0.040000	-0.081000
-0.620000	0.950000	0.030000
0.120000	0.500000	-0.046000
0.820000	-0.230000	0.040000
0.410000	-0.960000	-0.082000
0.920000	-0.310000	0.099000
-0.010000	-0.070000	0.007000
0.000000	0.760000	-0.083000
-0.280000	-0.030000	-0.058000
0.470000	0.770000	0.001000
-0.830000	0.050000	-0.013000
-0.000000	-0.890000	0.026000
0.600000	0.780000	-0.020000
-0.220000	0.090000	-0.043000
0.940000	-0.530000	-0.062000
-0.660000	-0.280000	-0.071000
-0.390000	0.400000	0.042000
0.770000	-0.390000	-0.041000
0.670000	-0.260000	0.066000
-0.720000	-0.390000	-0.047000
0.610000	-0.230000	-0.043000
-0.950000	0.130000	-0.066000
0.200000	0.760000	0.080000
0.710000	0.080000	0.015000
0.300000	-0.760000	-0.044000
-0.400000	-0.860000	0.013000
0.200000	0.800000	-0.091000
-0.340000	-0.910000	0.001000
0.750000	-0.700000	0.040000
-0.700000	-0.510000	-0.087000
0.580000	-0.760000	-0.005000
0.910000	-0.930000	0.018000
-0.480000	0.120000	-0.022000
0.940000	0.000000	-0.046000
0.310000	-0.340000	0.063000
-0.750000	-0.690000	-0.060000
0.380000	-0.540000	-0.028000
0.700000	0.820000	0.085000
0.870000	0.540000	-0.019000
-0.170000	-0.810000	0.079000
0.240000	-0.620000	0.001000
-0.220000	-0.240000	-0.045000
-0.310000	0.510000	-0.007000
-0.400000	-0.960000	0.046000
-0.150000	0.850000	0.030000
-0.700000	0.080000	-0.080000
-0.810000	-0.930000	-0.056000
0.200000	0.720000	-0.077000
-0.600000	0.820000	0.058000
0.920000	-0.890000	-0.026000
0.850000	0.330000	-0.012000
-0.350000	0.070000	-0.090000
-0.820000	0.750000	-0.095000
-0.200000	-0.280000	-0.026000
0.570000	0.460000	-0.001000
0.940000	0.910000	-0.027000
-0.830000	0.170000	-0.077000
-0.990000	0.340000	0.091000
0.500000	-0.850000	0.021000
-0.960000	0.760000	0.024000
-0.910000	0.230000	-0.032000
0.650000	-0.230000	0.021000
-0.960000	0.990000	0.064000
0.550000	0.840000	-0.035000
-0.330000	0.320000	-0.073000
-0.650000	0.540000	-0.024000
0.920000	-0.610000	0.054000
-0.280000	0.360000	0.026000
0.430000	-0.670000	0.084000
-0.630000	-0.460000	-0.015000
0.020000	-0.410000	-0.076000
-0.540000	0.230000	0.086000
-0.850000	-0.890000	-0.072000
0.850000	0.650000	0.040000
-0.390000	0.560000	0.094000
0.400000	0.600000	-0.016000
0.870000	0.120000	0.053000
-0.760000	-0.080000	0.072000
-0.860000	-0.350000	-0.008000
-0.970000	0.090000	0.062000
-0.970000	-0.430000	0.043000
0.830000	-0.800000	0.078000
0.050000	0.280000	-0.071000
0.530000	0.240000	-0.068000
-0.370000	0.380000	0.054000
0.250000	0.650000	-0.045000
-0.180000	0.650000	-0.027000
-0.080000	-0.120000	0.065000
0.090000	-0.570000	0.007000
0.370000	-0.030000	0.012000
0.410000	0.180000	-0.056000
-0.370000	0.230000	-0.010000
0.230000	-0.390000	0.074000
-0.400000	-0.440000	-0.083000
-0.550000	-0.210000	0.044000
0.060000	0.390000	-0.004000
-0.200000	-0.590000	-0.064000
0.950000	-0.180000	0.050000
0.950000	-0.310000	-0.046000
0.440000	-0.280000	-0.028000
0.180000	0.920000	-0.053000
-0.470000	-0.870000	0.031000
-0.180000	0.260000	0.010000
-0.330000	0.460000	0.048000
0.760000	-0.950000	-0.085000
